site,title,abstract,status,primary_area,keywords,rating,presentation,confidence,soundness,contribution,pdf_link,score_top_overall,llm_category,llm_confidence,llm_reasoning,local_top_overall
https://openreview.net/forum?id=FbssShlI4N,FALCON: Few-step Accurate Likelihoods for Continuous Flows,"Scalable sampling of molecular states in thermodynamic equilibrium is a long-standing challenge in statistical physics. Boltzmann Generators tackle this problem by pairing a generative model, capable of exact likelihood computation, with importance sampling to obtain consistent samples under the target distribution. Current Boltzmann Generators primarily use continuous normalizing flows (CNFs) trained with flow matching for efficient training of powerful models. However, likelihood calculation for these models is extremely costly, requiring thousands of function evaluations per sample, severely limiting their adoption. In this work, we propose Few-step Accurate Likelihoods for Continuous Flows (FALCON), a method which allows for few-step sampling with a likelihood accurate enough for importance sampling applications by introducing a hybrid training objective that encourages invertibility. We show FALCON outperforms state-of-the-art normalizing flow models for molecular Boltzmann sampling and is \emph{two orders of magnitude faster} than the equivalently performing CNF model.",Oral,"applications to physical sciences (physics, chemistry, biology, etc.)","Generative Models, Flow Matching, Boltzmann Generators, AI for Science","4, 6, 8, 10","3, 3, 4, 4","4, 4, 4, 4","3, 3, 4, 4","1, 3, 4, 4",https://openreview.net/pdf?id=FbssShlI4N,1.3914587419275977,AI for Life Sciences,high,"The research addresses scalable sampling of molecular states and thermodynamic equilibrium, which explicitly fits the molecular modeling scope of life sciences. Although it proposes a methodological improvement for flows, the core problem and evaluation are domain-specific.",1.3840266374440566
https://openreview.net/forum?id=dGxAYNK6JU,PoinnCARE: Hyperbolic Multi-Modal Learning for Enzyme Classification,"Enzyme Commission (EC) number prediction is vital for elucidating enzyme functions and advancing biotechnology applications. However, current methods struggle to capture the hierarchical relationships among enzymes and often overlook critical structural and active site features. To bridge this gap, we introduce PoinnCARE, a novel framework that jointly encodes and aligns multi-modal data from enzyme sequences, structures, and active sites in hyperbolic space. By integrating graph diffusion and alignment techniques, PoinnCARE mitigates data sparsity and enriches functional representations, while hyperbolic embedding preserves the intrinsic hierarchy of the EC system with theoretical guarantees in low-dimensional spaces. Extensive experiments on four datasets from the CARE benchmark demonstrate that PoinnCARE consistently and significantly outperforms state-of-the-art methods in EC number prediction.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","EC number prediction, enzyme function, hyperbolic space learning, multi-modal learning, enzyme structure, enzyme active site","4, 8, 8","3, 3, 3","3, 4, 3","3, 3, 3","3, 3, 4",https://openreview.net/pdf?id=dGxAYNK6JU,1.088193145880564,AI for Life Sciences,high,"The paper focuses on enzyme classification and functional prediction using multi-modal learning, which is a core task in computational biology. This directly aligns with the AI for Life Sciences category as it applies AI methods to biological sequences and structures.",1.3674877763215356
https://openreview.net/forum?id=7dvYWzOiEu,Meta-Learning Theory-Informed Inductive Biases using Deep Kernel Gaussian Processes,"Normative and task-driven theories offer powerful top-down explanations for biological systems, yet the goals of quantitatively arbitrating between competing theories, and utilizing them as inductive biases to improve data-driven fits of real biological datasets are prohibitively laborious, and often impossible. To this end, we introduce a Bayesian meta-learning framework designed to automatically convert raw functional predictions from normative theories into tractable probabilistic models.
We employ adaptive deep kernel Gaussian processes, meta-learning a kernel on synthetic data generated from a normative theory. This Theory-Informed Kernel specifies a probabilistic model representing the predictions of a given theoretical model: usable for both fitting data and rigorously validating the theory. As a demonstration, we apply our framework to the early visual system, using efficient coding as our normative theory. 
We show improved response prediction accuracy in ex vivo recordings of mouse retinal ganglion cells stimulated by natural scenes compared to conventional data-driven baselines, while providing accurate uncertainty estimates and interpretable representations. Using exact Bayesian model selection, we also show that our informed kernel can accurately infer the degree of theory-match from data, confirming faithful encapsulation of theory structure. This work provides a more general, scalable, and automated approach for integrating theoretical knowledge into data-driven scientific inquiry in neuroscience and beyond.",Poster,applications to neuroscience & cognitive science,"Computational Neuroscience, Gaussian Processes, Efficient Coding, Deep Kernel Learning, Meta-Learning, Inductive Biases, Bayesian Deep Learning","6, 6, 8, 8, 8","2, 3, 4, 4, 4","3, 1, 4, 4, 4","3, 3, 3, 4, 3","3, 3, 3, 3, 3",https://openreview.net/pdf?id=7dvYWzOiEu,1.3643305143113884,AI for Life Sciences,high,"The paper develops a meta-learning framework specifically to model biological systems and validate neuroscience theories using retinal data. As the primary application and validation domain is neuroscience and biology, it fits the AI for Life Sciences category.",1.2937288646193639
https://openreview.net/forum?id=Dnn8SSBJaY,Towards Understanding the Shape of Representations in Protein Language Models,"While protein language models (PLMs) are one of the most promising avenues of research for future de novo protein design, the way in which they transform sequences to hidden representations, as well as the information encoded in such representations is yet to be fully understood. Several works have attempted to propose interpretability tools for PLMs, but they have focused on understanding how individual sequences are transformed by such models. Therefore, the way in which PLMs transform the whole space of sequences along with their relations is still unknown. In this work we attempt to understand this transformed space of sequences by identifying protein structure and representation with square-root velocity (SRV) representations and graph filtrations. Both approaches naturally lead to a metric space in which pairs of proteins or protein representations can be compared with each other.

We analyze different types of proteins from the SCOP dataset and show that the Karcher mean and effective dimension of the SRV shape space follows a non-linear pattern as a function of the layers in ESM2 models of different sizes. Furthermore, we use graph filtrations as a tool to study the context lengths at which models encode the structural features of proteins. We find that PLMs preferentially encode immediate as well as local relations between amino acids, but start to degrade for larger context lengths. The most structurally faithful encoding tends to occur close to, but before the last layer of the models, indicating that training a folding model ontop of these layers might lead to improved folding performance.",Poster,learning on graphs and other geometries & topologies,"Protein Language Models, Shape Analysis, Transformers","4, 6, 8","2, 3, 4","4, 4, 4","3, 3, 3","3, 3, 4",https://openreview.net/pdf?id=Dnn8SSBJaY,0.9078814985317284,AI for Life Sciences,high,The paper analyzes protein language models and their encoding of protein structure using biological datasets. This aligns directly with AI applications in molecular modeling and biology.,1.2666177859693455
https://openreview.net/forum?id=0NkXZ98BjJ,ProstaTD: Bridging Surgical Triplet from Classification to Fully Supervised Detection,"Surgical triplet detection is a critical task in surgical video analysis, with significant implications for performance assessment and training novice surgeons. However, existing datasets like CholecT50 lack precise spatial bounding box annotations, rendering triplet classification at the image level insufficient for practical applications. The inclusion of bounding box annotations is essential to make this task meaningful, as they provide the spatial context necessary for accurate analysis and improved model generalizability. To address these shortcomings, we introduce ProstaTD, a large-scale, multi-institutional dataset for surgical triplet detection, developed from the technically demanding domain of robot-assisted prostatectomy. ProstaTD offers clinically defined temporal boundaries and high-precision bounding box annotations for each structured triplet activity. The dataset comprises 71,775 video frames, collected from 21 surgeries performed across multiple institutions, reflecting a broad range of surgical practices and intraoperative conditions. The annotation process was conducted under rigorous medical supervision and involved more than 60 contributors, including practicing surgeons and medically trained annotators, through multiple iterative phases of labeling and verification. To further facilitate future general-purpose surgical annotation, we developed two tailored labeling tools to improve efficiency and scalability in our annotation workflows. In addition, we created a surgical triplet detection evaluation toolkit that enables standardized and reproducible performance assessment across studies. ProstaTD is the largest and most diverse surgical triplet dataset to date, moving the field from simple classification to full detection with precise spatial and temporal boundaries and thereby providing a robust foundation for fair benchmarking.",Poster,"applications to computer vision, audio, language, and other modalities","Surgical Triplet, Endoscopy, Detection, Evaluation","4, 6, 6, 8","3, 2, 3, 3","4, 4, 5, 3","3, 3, 3, 4","3, 3, 3, 4",https://openreview.net/pdf?id=0NkXZ98BjJ,1.0781486870011254,AI for Life Sciences,high,"The paper introduces a dataset for surgical video analysis to support medical performance assessment and surgeon training. While robot-assisted surgery is the setting, the focus is on healthcare applications and medical data rather than robotic control or embodied AI.",1.2607505619532404
https://openreview.net/forum?id=biegtqdqmg,TRIBE: TRImodal Brain Encoder for whole-brain fMRI response prediction,"Historically, neuroscience has progressed by fragmenting into specialized domains, each focusing on isolated modalities, tasks, or brain regions. While fruitful, this approach hinders the development of a unified model of cognition. Here, we introduce TRIBE, the first deep neural network trained to predict brain responses to stimuli across multiple modalities, cortical areas and individuals. By combining the pretrained representations of text, audio and video foundational models and handling their time-evolving nature with a transformer, our model can precisely model the spatial and temporal fMRI responses to videos, achieving the first place in the Algonauts 2025 brain encoding competition with a significant margin over competitors. Ablations show that while unimodal models can reliably predict their corresponding cortical networks (e.g. visual or auditory networks), they are systematically outperformed by our multimodal model in high-level associative cortices. Currently applied to perception and comprehension, our approach paves the way towards building an integrative model of representations in the human brain. Our code is available at \url{https://anonymous.4open.science/r/algonauts-2025-C63E}.",Poster,applications to neuroscience & cognitive science,"brain, encoding, multimodal","6, 8, 8","2, 3, 3","2, 3, 4","3, 3, 3","3, 3, 3",https://openreview.net/pdf?id=biegtqdqmg,1.2496291032372357,AI for Life Sciences,high,"The paper introduces a deep neural network for predicting human brain responses (fMRI) to multimodal stimuli, which is a core neuroscience application. This aligns directly with the AI for Life Sciences category covering neuroscience and cognitive science.",1.2452679081183815
https://openreview.net/forum?id=06I7jcrkW2,Orbital Transformers for Predicting Wavefunctions in Time-Dependent Density Functional Theory,"We aim to learn wavefunctions simulated by time-dependent density functional theory (TDDFT), which can be efficiently represented as linear combination coefficients of atomic orbitals. In real-time TDDFT, the electronic wavefunctions of a molecule evolve over time in response to an external excitation, enabling first-principles predictions of physical properties such as optical absorption, electron dynamics, and high-order response. However, conventional real-time TDDFT relies on time-consuming propagation of all occupied states with fine time steps. In this work, we propose OrbEvo, which is based on an equivariant graph transformer architecture and learns to evolve the full electronic wavefunction coefficients across time steps. First, to account for external field, we design an equivariant conditioning to encode both strength and direction of external electric field and break the symmetry from SO(3) to SO(2). Furthermore, we design two OrbEvo models, OrbEvo-WF and OrbEvo-DM, using wavefunction pooling and density matrix as interaction method, respectively. Motivated by the central role of the density functional in TDDFT, OrbEvo-DM encodes the density matrix aggregated from all occupied electronic states into feature vectors via tensor contraction, providing a more intuitive approach to learn the time evolution operator. We adopt a training strategy specifically tailored to limit the error accumulation of time-dependent wavefunctions over autoregressive rollout. To evaluate our approach, we generate TDDFT datasets consisting of 5,000 different molecules in the QM9 dataset and 1,500 molecular configurations of the malonaldehyde molecule in the MD17 dataset. Results show that our OrbEvo model accurately captures quantum dynamics of excited states under external field, including time-dependent wavefunctions, time-dependent dipole moment, and optical absorption spectra characterized by dipole oscillator strength. It also shows strong generalization capability on the diverse molecules in the QM9 dataset.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Machine learning density functional theory, Time dependent neural PDE solver","4, 6, 6, 8","3, 3, 3, 4","5, 4, 4, 4","3, 3, 3, 3","3, 3, 4, 3",https://openreview.net/pdf?id=06I7jcrkW2,0.9081765130958018,AI for Life Sciences,high,"The paper proposes a transformer architecture for predicting molecular wavefunctions and quantum dynamics, which is a core task in computational chemistry and molecular modeling. Since the category definition explicitly includes molecular modeling, this is the most accurate classification.",1.2426253338918039
https://openreview.net/forum?id=6Jd5aBml0y,OXtal: An All-Atom Diffusion Model for Organic Crystal Structure Prediction,"Accurately predicting experimentally-realizable $3\textrm{D}$ molecular crystal structures from their $2\textrm{D}$ chemical graphs is a long-standing open challenge in computational chemistry called $\textit{crystal structure prediction}$ (CSP). Efficiently solving this problem has implications ranging from pharmaceuticals to organic semiconductors, as crystal packing directly governs the physical and chemical properties of organic solids. In this paper, we introduce $\textrm{OXtal}$, a large-scale $100\textrm{M}$ parameter all-atom diffusion model that directly learns the conditional joint distribution over intramolecular conformations and periodic packing. To efficiently scale $\textrm{OXtal}$, we abandon explicit equivariant architectures imposing inductive bias arising from crystal symmetries in favor of data augmentation strategies. We further propose a novel crystallization-inspired lattice-free training scheme, $\textit{Stoichiometric Stochastic Shell Sampling}$ ($S^4$), that efficiently captures long-range interactions while sidestepping explicit lattice parametrization---thus enabling more scalable architectural choices at all-atom resolution. Trained on $600 \text{K}$ experimentally validated crystal structures (including rigid and flexible molecules, co-crystals, and solvates), $\textrm{OXtal}$ achieves orders-of-magnitude improvements over prior $\textit{ab-initio}$ ML CSP methods, which remaining orders of magnitude cheaper than traditional quantum-chemical approaches. Specifically, $\textrm{OXtal}$
reproduces experimental structures with conformer $\mathrm{RMSD}_1<0.5$ Å and attains
over 80\% lattice-match success, demonstrating its ability to model both thermodynamic and kinetic regularities of molecular crystallization.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Crystal sructure prediction, Diffusion models for computational chemistry, AI for science","6, 6, 6, 8","3, 4, 3, 3","3, 3, 3, 4","3, 2, 3, 3","3, 3, 4, 3",https://openreview.net/pdf?id=6Jd5aBml0y,0.9137091832650353,AI for Life Sciences,high,"The paper introduces a diffusion model for predicting molecular crystal structures, a key task in computational chemistry and pharmaceutical drug discovery. This aligns directly with the molecular modeling and life sciences focus of the category.",1.1876759982972445
https://openreview.net/forum?id=S4B7Iq7S3C,Model-Guided Microstimulation Steers Primate Visual Behavior,"Brain stimulation is a powerful tool for understanding cortical function and holds the promise of therapeutic interventions to treat neuropsychiatric disorders such as impaired vision. Prototypical approaches to visual prosthetics apply patterns of electric microstimulation to the early visual cortex and can evoke percepts of simple symbols such as letters. However, these approaches are limited by the number of electrodes that can be implanted in early visual regions. Instead, higher-level visual regions are known to underlie the representations of complex visual objects such as faces and scenes and thus constitute a promising target for stimulating the cortex to elicit more complex visual experience. We developed a computational framework composed of two main components to address the challenge of stimulating cortex in high-dimensional object space spanned by higher-level visual cortex: 1. a causally predictive model that predicts primate behavior from image and stimulation input via topographic models and perturbation modules. 2. a mapping procedure that translates optimal model stimulation sites to monkey cortex. Testing our approach in two macaque monkeys that perform a visual recognition task, our results suggest that model-guided microstimulation is a promising approach to steer complex visual behavior. This proof-of-principle establishes a foundation for next-generation visual prosthetics that could restore complex visual experiences by stimulating higher-level visual cortex.",Poster,applications to neuroscience & cognitive science,"causal interventions, topographic deep artificial neural networks, brain modeling","4, 6, 6, 8","2, 3, 2, 4","4, 4, 5, 4","2, 3, 3, 3","3, 3, 3, 4",https://openreview.net/pdf?id=S4B7Iq7S3C,0.7106795697970475,AI for Life Sciences,high,"The research applies computational modeling to neuroscience and visual prosthetics, directly addressing biological function and medical intervention. This falls squarely under life sciences and healthcare rather than general AI infrastructure or agents.",1.167109413506929
https://openreview.net/forum?id=o0Qfsq1fK8,Towards All-Atom Foundation Models for Biomolecular Binding Affinity Prediction,"Biomolecular interactions play a critical role in biological processes. While recent breakthroughs like AlphaFold 3 have enabled accurate modeling of biomolecular complex structures, predicting binding affinity remains challenging mainly due to limited high-quality data. Recent methods are often specialized for specific types of biomolecular interactions, limiting their generalizability. In this work, we repurpose AlphaFold 3 for representation learning to predict binding affinity, a non-trivial task that requires shifting from generative structure prediction to encoding observed geometry, simplifying the heavily conditioned trunk module, and designing a framework to jointly capture sequence and structural information. To address these challenges, we introduce the **Atom-level Diffusion Transformer (ADiT)**, which takes sequence and structure as inputs, employs a unified tokenization scheme, integrates diffusion transformers, and removes dependencies on multiple sequence alignments and templates. We pre-train three ADiT variants on the PDB dataset with a denoising objective and evaluate them across protein-ligand, drug-target, protein-protein, and antibody-antigen interactions. The model achieves state-of-the-art or competitive performance across benchmarks, scales effectively with model size, and successfully identifies wet-lab validated affinity-enhancing antibody mutations, establishing a generalizable framework for biomolecular interactions. We plan to release the code upon acceptance.",Poster,"applications to physical sciences (physics, chemistry, biology, etc.)","Biology foundation model, biomolecular interaction prediction, representation learning","4, 6, 8, 8","3, 3, 4, 4","4, 5, 4, 3","3, 3, 4, 3","3, 2, 4, 3",https://openreview.net/pdf?id=o0Qfsq1fK8,1.0683417413945753,AI for Life Sciences,high,"The paper introduces a foundation model for predicting biomolecular binding affinity, directly addressing drug discovery and molecular modeling tasks. Its evaluation on protein-ligand and antibody-antigen interactions confirms its primary focus on life sciences applications.",1.1494992701156352
https://openreview.net/forum?id=s79tJrxDmt,Beyond Hearing: Learning Task-agnostic ExG Representations from Earphones via Physiology-informed Tokenization,"Electrophysiological (ExG) signals offer valuable insights into human physiology, yet building foundation models that generalize across everyday tasks remains challenging due to two key limitations: (i) insufficient data diversity, as most ExG recordings are collected in controlled labs with bulky, expensive devices; and (ii) task-specific model designs that require tailored processing (i.e., targeted frequency filters) and architectures, which limit generalization across tasks. To address these challenges, we introduce an approach for scalable, task-agnostic ExG monitoring in the wild. We collected 50 hours of unobtrusive free-living ExG data with an earphone-based hardware prototype to narrow the data diversity gap. At the core of our approach is Physiology-informed Multi-band Tokenization (PiMT), which decomposes ExG signals into 12 physiology-informed tokens, followed by a reconstruction task to learn robust representations. This enables adaptive feature recognition across the full frequency spectrum while capturing task-relevant information. Experiments on our new HumanSense dataset, the first to enable ExG-based analysis across five human senses, together with four public ExG benchmarks, demonstrate that PiMT consistently outperforms state-of-the-art methods across diverse tasks.",Poster,applications to neuroscience & cognitive science,"Physiology-informed Multi-band Tokenization, ExG, Representation Learning, Free-living ExG dataset, Task-agnostic training","4, 6, 6, 8","3, 3, 3, 4","4, 3, 4, 3","3, 3, 4, 3","4, 3, 3, 3",https://openreview.net/pdf?id=s79tJrxDmt,1.0230991482142633,AI for Life Sciences,high,The core contribution is learning representations from electrophysiological signals for human physiology monitoring via wearable devices. This falls squarely under AI for Life Sciences due to the focus on biological data and health-related sensing.,1.1459691773063645
