site,title,abstract,status,primary_area,keywords,rating,presentation,confidence,soundness,contribution,pdf_link,score_top_overall,llm_category,llm_confidence,llm_reasoning,local_top_overall
https://openreview.net/forum?id=PGUC3mmMoi,RoboInter: A Holistic Intermediate Representation Suite Towards Robotic Manipulation,"Large language and vision-language models have inspired end-to-end vision-language-action (VLA) systems in robotics, yet existing robot datasets remain costly, embodiment-specific, and insufficient, limiting robustness and generalization. Recent approaches address this by adopting a plan-then-execute paradigm, where high-level plans are generated before translating into low-level actions, but their success depends on fine-grained intermediate supervision that current datasets lack. To fill this gap, we present the RoboInter Manipulation Suite, a unified resource for data, benchmarking, and modeling of intermediate representations. It includes RoboInter-Tool, a lightweight GUI for semi-automatic per-frame annotation of embodied videos, and RoboInter-Data, a human-verified dataset with over 200k episodes across 571 diverse scenes, offering dense per-frame alignment across more than nine intermediate categories and surpassing prior work in both scale and quality. Building on this foundation, RoboInter-VQA introduces 8 spatial and 20 temporal embodied QA categories to benchmark and enhance the embodied capabilities of current large vision-language models, while RoboInter-VLA provides a flexible plan-then-execute framework with modular and end-to-end variants that link planning to execution. Together, these contributions establish RoboInter Manipulation Suite as a foundation for advancing generalizable and robust robotic learning through fine-grained intermediate supervision.",Poster,"applications to robotics, autonomy, planning","VLM, LLM, Benchmark, manipulation","6, 6, 8, 8","3, 3, 3, 4","3, 4, 4, 4","4, 3, 3, 4","3, 3, 3, 3",https://openreview.net/pdf?id=PGUC3mmMoi,1.5697821062665327,Robotics,high,"The paper focuses on robotic manipulation, embodied AI, and vision-language-action systems. It introduces datasets and frameworks specifically designed for improving robotic learning and generalization.",1.292860023163474
https://openreview.net/forum?id=hidBHy1CAw,WorldGym: World Model as An Environment for Policy Evaluation,"Evaluating robot control policies is difficult: real-world testing is costly, and handcrafted simulators require manual effort to improve in realism and generality. We propose a world-model-based policy evaluation environment (WorldGym), an autoregressive, action-conditioned video generation model which serves as a proxy to real world environments. Policies are evaluated via Monte Carlo rollouts in the world model, with a vision-language model providing rewards. We evaluate a set of VLA-based real-robot policies in the world model using only initial frames from real robots, and show that policy success rates within the world model highly correlate with real-world success rates. Moreoever, we show that WorldGym is able to preserve relative policy rankings across different policy versions, sizes, and training checkpoints. Due to requiring only a single start frame as input, the world model further enables efficient evaluation of robot policies' generalization ability on novel tasks and environments. We find that modern VLA-based robot policies still struggle to distinguish object shapes and can become distracted by adversarial facades of objects. While generating highly realistic object interaction remains challenging, WorldGym faithfully emulates robot motions and offers a practical starting point for safe and reproducible policy evaluation before deployment.",Poster,reinforcement learning,"World model, video generation, policy evaluation, generative simulators","6, 6, 6, 8","3, 3, 3, 3","4, 4, 3, 3","4, 3, 3, 3","3, 3, 4, 3",https://openreview.net/pdf?id=hidBHy1CAw,1.3362278392559748,Robotics,high,The paper introduces a world-model-based environment specifically designed for evaluating robot control policies and bridging the sim-to-real gap. Its primary focus on VLA-based real-robot policies and policy success rates aligns directly with the Robotics category.,1.239605386311502
https://openreview.net/forum?id=Q1CP0iAmOb,H$^3$DP: Triply‑Hierarchical Diffusion Policy for Visuomotor Learning,"Visuomotor policy learning has witnessed substantial progress in robotic manipulation, with recent approaches predominantly relying on generative models to model the action distribution. However, these methods often overlook the critical coupling between visual perception and action prediction. In this work, we introduce Triply-Hierarchical Diffusion Policy (H$^3$DP), a novel visuomotor learning framework that explicitly incorporates hierarchical structures to strengthen the integration between visual features and action generation. H$^3$DP contains $\mathbf{3}$ levels of hierarchy: (1) depth-aware input layering that organizes RGB-D observations based on depth information; (2) multi-scale visual representations that encode semantic features at varying levels of granularity; and (3) a hierarchically conditioned diffusion process that aligns the generation of coarse-to-fine actions with corresponding visual features. Extensive experiments demonstrate that H$^3$DP yields a $+ \mathbf{27.5}$% average relative improvement over baselines across $\mathbf{44}$ simulation tasks and achieves superior performance in $\mathbf{4}$ challenging bimanual real-world manipulation tasks. Project Page: https://h3-dp.github.io/.",Poster,"applications to robotics, autonomy, planning","Imitation Learning, Representation Learning, Diffusion Model","6, 6, 6, 6, 8, 8","3, 3, 3, 3, 3, 3","3, 5, 3, 4, 3, 4","3, 3, 2, 4, 3, 4","3, 3, 3, 3, 3, 4",https://openreview.net/pdf?id=Q1CP0iAmOb,1.2862395574793841,Robotics,high,The paper proposes a novel diffusion policy framework designed specifically for visuomotor learning in robotic manipulation. It validates the method through extensive experiments on simulation and real-world bimanual manipulation tasks.,1.2190523807173188
https://openreview.net/forum?id=mIeKe74W43,Mean Flow Policy with Instantaneous Velocity Constraint for One-step Action Generation,"Learning expressive and efficient policy functions is a promising direction in reinforcement learning (RL). While flow-based policies have recently proven effective in modeling complex action distributions with a fast deterministic sampling process, they still face a trade-off between expressiveness and computational burden, which is typically controlled by the number of flow steps. In this work, we propose mean flow policy (MFP), a new generative policy function that models the mean velocity field to achieve the fastest one-step action generation. To ensure its high expressiveness, an instantaneous velocity constraint (IVC) is introduced on the mean velocity field during training. We theoretically prove that this design explicitly serves as a crucial boundary condition, thereby improving learning accuracy and enhancing policy expressiveness. Empirically, our MFP achieves state-of-the-art success rates across several challenging robotic manipulation tasks from Robomimic and OGBench. It also delivers substantial improvements in training and inference speed over existing flow-based policy baselines.",Oral,reinforcement learning,"Reinforcement learning, Generative policy","4, 8, 8, 8","3, 3, 3, 4","3, 3, 4, 3","3, 4, 4, 4","2, 3, 4, 3",https://openreview.net/pdf?id=mIeKe74W43,1.5903176942130208,Robotics,high,"The paper develops a policy function for robotic manipulation tasks, aligning with the Robotics category's focus on embodied AI and control systems. Although the method is algorithmic, the specific application to robot action generation makes Robotics the most relevant domain.",1.2003977611370997
https://openreview.net/forum?id=ggofj6tyr3,Geometry-aware Policy Imitation,"We propose a Geometry-Aware Policy Imitation (GPI) approach that rethinks imitation learning by treating demonstrations as geometric curves rather than collections of state–action samples. From these curves, GPI derives distance fields that give rise to two complementary control primitives: a progression flow that advances along expert trajectories and an attraction flow that corrects deviations. Their combination defines a controllable, non-parametric vector field that directly guides robot behavior. This formulation decouples metric learning from policy synthesis, enabling modular adaptation across low-dimensional robot states and high-dimensional perceptual inputs. GPI naturally supports multimodality by preserving distinct demonstrations as separate models and allows efficient composition of new demonstrations through simple additions to the distance field. We evaluate GPI in simulation and on real robots across diverse tasks. Experiments show that GPI achieves higher success rates than diffusion-based policies while running 20× faster, requiring less memory, and remaining robust to perturbations. These results establish GPI as an efficient, interpretable, and scalable alternative to generative approaches for robotic imitation learning.",Poster,"applications to robotics, autonomy, planning","imitation learning,  diffusion policy","6, 6, 6, 8","4, 3, 3, 3","3, 4, 3, 3","3, 4, 3, 3","3, 3, 4, 3",https://openreview.net/pdf?id=ggofj6tyr3,1.308703069862544,Robotics,high,The paper proposes a novel imitation learning framework designed specifically for guiding robot behavior and evaluates it on real robotic hardware. This focus on embodied control and physical robot experimentation clearly places it within the Robotics category.,1.1833747408181314
https://openreview.net/forum?id=8s5jBVybhQ,Remotely Detectable Robot Policy Watermarking,"The success of machine learning for real-world robotic systems has created a new form of intellectual property: the trained policy. This raises a critical need for novel methods that verify ownership and detect unauthorized, possibly unsafe misuse. While watermarking is established in other domains, physical policies present a unique challenge: remote detection. Existing methods assume access to the robot’s internal state, but auditors are often limited to external observations (e.g., video footage). This “Physical Observation Gap” means the watermark must be detected from signals that are noisy, asynchronous, and filtered by unknown system dynamics. We formalize this challenge using the concept of a glimpse sequence, and introduce Colored Noise Coherency (CoNoCo), the first watermarking strategy designed for remote detection. CoNoCo embeds a spectral signal into the robot’s motions by leveraging the policy’s inherent stochasticity. To show it does not degrade performance, we prove CoNoCo preserves the marginal action distribution. Our experiments demonstrate strong, robust detection across various remote modalities—including motion capture and side-way/top-down video footage—in both simulated and real-world robot experiments. This work provides a necessary step toward protecting intellectual property in robotics, offering the first method for validating the provenance of physical policies non invasively, using purely remote observations.",Poster,"applications to robotics, autonomy, planning","watermarking, robotics, stochastic policies","6, 6, 8, 8","3, 3, 4, 4","3, 4, 3, 3","3, 3, 4, 4","3, 3, 3, 3",https://openreview.net/pdf?id=8s5jBVybhQ,1.5147325674796708,Robotics,high,The paper focuses on watermarking trained policies for physical robotic systems and validates the method through real-world robot experiments. It addresses challenges specific to embodied AI and physical observation gaps inherent to robotics.,1.1803987321767326
https://openreview.net/forum?id=LfkPlFTfe0,Human-Object Interaction via Automatically Designed VLM-Guided Motion Policy,"Human-object interaction (HOI) synthesis is crucial for applications in animation, simulation, and robotics. However, existing approaches either rely on expensive motion capture data or require manual reward engineering, limiting their scalability and generalizability. In this work, we introduce the first unified physics-based HOI framework that leverages Vision-Language Models (VLMs) to enable long-horizon interactions with diverse object types — including static, dynamic, and articulated objects. We introduce VLM-Guided Relative Movement Dynamics (RMD), a fine-grained spatio-temporal bipartite representation that automatically constructs goal states and reward functions for reinforcement learning. By encoding structured relationships between human and object parts, RMD enables VLMs to generate semantically grounded, interaction-aware motion guidance without manual reward tuning. To support our methodology, we present Interplay, a novel dataset with thousands of long-horizon static and dynamic interaction plans. Extensive experiments demonstrate that our framework outperforms existing methods in synthesizing natural, human-like motions across both simple single-task and complex multi-task scenarios. For more details, please refer to our project webpage: https://vlm-rmd.github.io/.",Poster,"applications to computer vision, audio, language, and other modalities","Human-Object interaction, Character animation, Human motion generation","6, 6, 8, 8","3, 3, 3, 3","3, 4, 4, 4","3, 3, 3, 3","3, 3, 3, 3",https://openreview.net/pdf?id=LfkPlFTfe0,1.174788219669024,Robotics,high,"The paper focuses on physics-based motion policy learning and reinforcement learning for human-object interaction, which are core components of embodied AI and robotic control systems. Although animation is mentioned, the methodology centers on control policies and physical dynamics relevant to robotics.",1.1298154167498795
https://openreview.net/forum?id=3eTr9dGwJv,MomaGraph: State-Aware Unified Scene Graphs with Vision-Language Models for Embodied Task Planning,"Mobile manipulators in households must both navigate and manipulate. This requires a compact, semantically rich scene representation that captures where objects are, how they function, and which parts are actionable. Scene graphs are a natural choice, yet prior work often separates spatial and functional relations, treats scenes as static snapshots without object states or temporal updates, and overlooks information most relevant for accomplishing the current task. To overcome these shortcomings, we introduce MomaGraph, a unified scene representation for embodied agents that integrates spatial-functional relationships and part-level interactive elements. However, advancing such a representation requires both suitable data and rigorous evaluation, which have been largely missing. To address this, we construct MomaGraph-Scenes, the first large-scale dataset of richly annotated, task-driven scene graphs in household environments, and design MomaGraph-Bench, a systematic evaluation suite spanning six reasoning capabilities from high-level planning to fine-grained scene understanding. Built upon this foundation, we further develop MomaGraph-R1, a 7B vision–language model trained with reinforcement learning on MomaGraph-Scenes. MomaGraph-R1 predicts task-oriented scene graphs and serves as a zero-shot task planner under a Graph-then-Plan framework. Extensive experiments show that our model achieves state-of-the-art results among open-source models, reaching 71.6% accuracy on the benchmark (+11.4% over the best baseline), while generalizing across public benchmarks and transferring effectively to real-robot experiments. More visualizations and robot demonstrations are available at https://momagraph.github.io/.",Oral,"applications to robotics, autonomy, planning","Scene Graph, Task Planning, Spatial Understanding, Mobile Manipulation","6, 6, 6, 8","3, 4, 4, 3","3, 3, 4, 3","3, 3, 3, 3","2, 4, 4, 3",https://openreview.net/pdf?id=3eTr9dGwJv,1.1112061265637896,Robotics,high,"The paper focuses on embodied task planning and scene representation for mobile manipulators, including real-robot experiments. This directly addresses navigation and manipulation challenges in physical environments.",1.1018524376113341
https://openreview.net/forum?id=d1wuA8oIH0,EquAct: An SE(3)-Equivariant Multi-Task Transformer for 3D Robotic Manipulation,"Multi-task manipulation policy often builds on transformer's ability to jointly process language instructions and 3D observations in a shared embedding space. However, real-world tasks frequently require robots to generalize to novel 3D object poses. Policies based on shared embedding break geometric consistency and struggle in 3D generation. To address this issue, we propose EquAct, which is theoretically guaranteed to generalize to novel 3D scene transformations by leveraging SE(3) equivariance shared across both language, observations, and action. EquAct makes two key contributions: (1) an efficient SE(3)-equivariant point cloud-based U-net with spherical Fourier features for policy reasoning, and (2) SE(3)-invariant Feature-wise Linear Modulation (iFiLM) layers for language conditioning. Finally, EquAct demonstrates strong spatial generalization ability and achieves state-of-the-art across $18$ RLBench tasks with both SE(3) and SE(2) scene perturbations, different amounts of training data, and on $4$ physical tasks.",Poster,"applications to robotics, autonomy, planning","SE(3) Equivariance,  Multi-task Transformer,  sample efficient","4, 6, 8, 10","3, 3, 3, 4","4, 5, 4, 3","2, 3, 3, 4","2, 3, 3, 4",https://openreview.net/pdf?id=d1wuA8oIH0,0.9964648553300889,Robotics,high,"The paper proposes EquAct, a transformer architecture specifically designed for 3D robotic manipulation and physical tasks. Its focus on geometric consistency and generalization for robots aligns directly with the Robotics category.",1.0821639978008932
https://openreview.net/forum?id=GK4rznYwhn,"Ground Slow, Move Fast: A Dual-System Foundation Model for Generalizable Vision-Language Navigation","While recent large vision-language models (VLMs) have improved generalization in vision-language navigation (VLN), existing methods typically rely on end-to-end pipelines that map vision-language inputs directly to short-horizon discrete actions. Such designs often produce fragmented motions, incur high latency, and struggle with real-world challenges like dynamic obstacle avoidance.
We propose DualVLN, the first dual-system VLN foundation model that synergistically integrates high-level reasoning with low-level action execution. System 2, a VLM-based global planner, ""grounds slowly"" by predicting mid-term waypoint goals via image-grounded reasoning. System 1, a lightweight, multi-modal conditioning Diffusion Transformer policy, ""moves fast"" by leveraging both explicit pixel goals and latent features from System 2 to generate smooth and accurate trajectories.
The dual-system design enables robust real-time control and adaptive local decision-making in complex, dynamic environments. By decoupling training, the VLM retains its generalization, while System 1 achieves interpretable and effective local navigation. DualVLN outperforms prior methods across all VLN benchmarks and real-world experiments demonstrate robust long-horizon planning and real-time adaptability in dynamic environments.",Poster,"foundation or frontier models, including LLMs","navigation foundation models, Vision-and-Language Navigation","4, 4, 8, 8","3, 1, 2, 4","5, 4, 4, 4","2, 3, 4, 3","3, 3, 4, 3",https://openreview.net/pdf?id=GK4rznYwhn,0.810622780496779,Robotics,high,"The paper proposes a dual-system model for vision-language navigation, involving trajectory generation and real-world obstacle avoidance. This aligns directly with the Robotics category's focus on embodied AI and navigation in the real world.",1.0072539117316244
https://openreview.net/forum?id=dT3ZciXvNX,DexMove: Learning Tactile-Guided Non-Prehensile Manipulation with Dexterous Hands,"Non-prehensile manipulation offers a robust alternative to traditional pick-and-place methods for object repositioning. However, learning such skills with dexterous, multi-fingered hands remains largely unexplored, leaving their potential for stable and efficient manipulation underutilized. Progress has been limited by the lack of large-scale, contact-aware non-prehensile datasets for dexterous hands and the absence of wrist–finger control policies. To bridge these gaps, we present DexMove, a tactile-guided non-prehensile manipulation framework for dexterous hands. DexMove combines a scalable simulation pipeline that generates physically plausible wrist–finger trajectories with a wearable device, which captures multi-finger contact data from human demonstrations using vision-based tactile sensors. Using these data, we train a flow-based policy that enables real-time, synergistic wrist–finger control for robust non-prehensile manipulation of diverse tabletop objects. In real-world experiments, DexMove successfully manipulated six objects of varying shapes and materials, achieving a 77.8\% success rate. Our method outperforms ablated baselines by 36.6\% and improves efficiency by nearly 300\%. Furthermore, the learned policy generalizes to language-conditioned, long-horizon tasks such as object sorting and desktop tidying.",Poster,"applications to robotics, autonomy, planning","tactile, robotics, dexterous hand, manipulation","4, 6, 6, 8","2, 3, 2, 4","4, 4, 4, 4","3, 3, 3, 3","3, 3, 3, 4",https://openreview.net/pdf?id=dT3ZciXvNX,0.8806517437023709,Robotics,high,The work focuses on tactile-guided manipulation using dexterous robotic hands in real-world environments. This aligns directly with embodied AI and physical control systems rather than software engineering or pure inference optimization.,1.0002541383025105
https://openreview.net/forum?id=HB6KvsqcAn,Towards Physically Executable 3D Gaussian for Embodied Navigation,"3D Gaussian Splatting (3DGS), a 3D representation method with photorealistic real-time rendering capabilities, is regarded as an effective tool for narrowing the sim-to-real gap. However, it lacks fine-grained semantics and physical executability for Visual-Language Navigation (VLN). To address this, we propose **SAGE-3D** (**S**emantically and Physically **A**ligned **G**aussian **E**nvironments for **3D** Navigation), a new paradigm that upgrades 3DGS into an executable, semantically and physically aligned environment. It comprises two components: **(1) Object-Centric Semantic Grounding**, which adds object-level fine-grained annotations to 3DGS; and **(2) Physics-Aware Execution Jointing**, which embeds collision objects into 3DGS and constructs rich physical interfaces. We release **InteriorGS**, containing 1K object-annotated 3DGS indoor scene data, and introduce **SAGE-Bench**, the first 3DGS-based VLN benchmark with 2M VLN data. Experiments show that 3DGS scene data is more difficult to converge, while exhibiting strong generalizability, improving baseline performance by 31% on the VLN-CE Unseen task.",Poster,"applications to computer vision, audio, language, and other modalities","3D Gaussian Splatting,  Vision-and-Language Navigation","6, 6, 8, 8","3, 3, 3, 3","3, 3, 3, 5","3, 2, 2, 4","3, 3, 3, 3",https://openreview.net/pdf?id=HB6KvsqcAn,0.9497665069768385,Robotics,high,The paper focuses on embodied navigation and visual-language navigation within physically executable 3D environments. This aligns directly with the Robotics category's inclusion of embodied AI and navigation tasks.,0.9920624680497115
https://openreview.net/forum?id=fzmittHfq3,From Spatial to Actions: Grounding Vision-Language-Action Model in Spatial Foundation Priors,"Existing vision-language-action (VLA) models act in 3D real-world but are typically built on 2D encoders, leaving a spatial reasoning gap that limits generalization and adaptability. Recent 3D integration techniques for VLAs either require specialized sensors and transfer poorly across modalities, or inject weak cues that lack geometry and degrade vision-language alignment. In this work, we introduce **FALCON (From Spatial to Action)**, a novel paradigm that injects rich 3D spatial tokens into the action head. FALCON leverages spatial foundation models to deliver strong geometric priors from RGB alone, and includes an *Embodied Spatial Model* that can optionally fuse depth, or pose for higher fidelity when available, without retraining or architectural changes. To preserve language reasoning, spatial tokens are consumed by a *Spatial-Enhanced Action Head* rather than being concatenated into the vision-language backbone. These designs enable FALCON to address limitations in spatial representation, modality transferability, and alignment. In comprehensive evaluations across three simulation benchmarks and eleven real-world tasks, our proposed FALCON achieves state-of-the-art performance, consistently surpasses competitive baselines, and remains robust under clutter, spatial-prompt conditioning, and variations in object scale and height. Code will be released publicly.",Poster,"applications to robotics, autonomy, planning","Robot Learning, Robotics","4, 6, 8, 8","2, 3, 3, 4","4, 4, 4, 4","3, 3, 3, 4","3, 2, 3, 4",https://openreview.net/pdf?id=fzmittHfq3,1.0683417413945753,Robotics,high,The paper develops Vision-Language-Action models for embodied tasks evaluated on real-world physical interactions. This aligns directly with the Robotics category covering embodied AI and control systems.,0.9880230294156158
